"yearID","teamID","lgID","playerID","G_all","GS","G_batting","G_defense","G_p","G_c","G_1b","G_2b","G_3b","G_ss","G_lf","G_cf","G_rf","G_of","G_dh","G_ph","G_pr","mainPos"
2020,"NYA","AL","kingmi01",9,4,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"COL","NL","kinlety01",24,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"MIA","NL","kintzbr01",24,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"CHN","NL","kipnija01",44,38,44,37,0,0,1,36,0,0,0,0,0,0,6,3,0,"2B"
2020,"TOR","AL","kirkal01",9,7,9,7,0,7,0,0,0,0,0,0,0,0,1,1,0,"C"
2020,"TBA","AL","kittran01",8,1,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"BAL","AL","klinebr01",3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"TEX","AL","klubeco01",1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"PHI","NL","knappan01",33,23,33,30,0,29,1,0,0,0,0,0,0,0,2,5,0,"C"
2020,"MIL","NL","knebeco01",15,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"SLN","NL","kniznan01",8,4,8,7,0,7,0,0,0,0,0,0,0,0,1,2,1,"C"
2020,"LAN","NL","kolarad01",21,0,1,21,20,0,0,0,0,0,0,0,1,1,0,0,0,"P"
2020,"NYA","AL","kratzer01",18,9,16,18,2,12,4,0,0,0,0,0,0,0,0,0,0,"C"
2020,"BAL","AL","kremede01",4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"NYA","AL","kriskbr01",4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"PIT","NL","kuhlch01",11,9,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"CIN","NL","kuhnejo01",3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"NYN","NL","lagarju01",2,0,2,2,0,0,0,0,0,0,0,2,0,2,0,0,1,"CF"
2020,"CHA","AL","lailbr01",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"SEA","AL","lailbr01",7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"BAL","AL","lakintr01",22,0,1,22,22,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"CHA","AL","lambeji01",2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"ARI","NL","lambja01",18,15,18,15,0,0,12,0,3,0,0,0,0,0,3,0,0,"1B"
2020,"OAK","AL","lambja01",13,13,13,11,0,0,0,0,11,0,0,0,0,0,2,0,0,"3B"
2020,"SDN","NL","lametdi01",12,12,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"LAA","AL","lasteto01",28,26,28,24,0,0,10,15,0,0,0,0,0,0,3,2,0,"2B"
2020,"OAK","AL","lasteto01",27,27,27,21,0,0,0,18,6,0,0,0,0,0,6,0,0,"2B"
2020,"MIL","NL","lauerer01",4,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"OAK","AL","laurera01",54,54,54,53,0,0,0,0,0,0,0,53,0,53,1,0,0,"CF"
2020,"MIA","NL","lavarry01",5,3,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,"C"
2020,"BAL","AL","leblawa01",6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"TEX","AL","leclejo01",2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"MIA","NL","leibrbr01",5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"NYA","AL","lemahdj01",50,47,50,47,0,0,11,37,11,0,0,0,0,0,1,3,0,"2B"
2020,"CLE","AL","leonedo01",12,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"CLE","AL","leonsa01",25,20,25,24,0,24,0,0,0,0,0,0,0,0,1,2,0,"C"
2020,"CHN","NL","lestejo01",12,12,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"ARI","NL","lewicar01",2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"SEA","AL","lewisky01",58,57,58,57,0,0,0,0,0,0,0,57,0,57,1,0,1,"CF"
2020,"BOS","AL","leyerro01",6,1,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"MIL","NL","lindbjo01",12,10,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"CLE","AL","lindofr01",60,60,60,58,0,0,0,0,0,58,0,0,0,0,2,0,0,"SS"
2020,"BOS","AL","lintz01",26,13,26,25,1,1,0,6,0,12,4,2,3,9,1,1,4,"SS"
2020,"MIN","AL","litteza01",6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"PHI","NL","llovema01",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"NYA","AL","loaisjo01",12,3,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"ARI","NL","locasti01",33,16,33,25,0,0,0,0,0,0,7,13,6,25,4,5,8,"CF"
2020,"NYN","NL","lockean01",2,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"SEA","AL","lockean01",5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"SFN","NL","longoev01",53,50,53,52,0,0,0,0,52,0,0,0,0,0,0,1,0,"3B"
2020,"SEA","AL","longsh01",34,31,34,33,0,0,0,32,0,0,1,0,0,1,1,3,0,"2B"
2020,"SEA","AL","lopesti01",46,38,46,30,1,0,0,0,1,0,17,0,12,28,17,7,0,"LF"
2020,"BAL","AL","lopezjo02",9,6,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"KCA","AL","lopezjo02",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"KCA","AL","lopezni01",56,51,56,55,0,0,0,53,2,4,0,0,0,0,0,2,0,"2B"
2020,"MIA","NL","lopezpa01",11,11,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"CHA","AL","lopezre01",8,8,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"ARI","NL","lopezyo01",20,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"CIN","NL","lorenmi01",23,2,6,21,18,0,0,0,0,0,0,3,0,3,1,0,3,"P"
2020,"TBA","AL","loupaa01",24,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"KCA","AL","lovelri01",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"TBA","AL","lowebr01",56,49,56,51,0,0,1,44,0,0,5,0,7,12,4,7,0,"2B"
2020,"TBA","AL","lowena01",21,19,21,16,0,0,15,0,2,0,0,0,0,0,3,2,0,"1B"
2020,"SDN","NL","lucchjo01",3,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"BOS","AL","lucrojo01",1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"C"
2020,"DET","AL","lugoda01",9,2,9,6,0,0,0,1,5,0,0,0,0,0,2,1,3,"3B"
2020,"NYN","NL","lugose01",16,7,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"CLE","AL","luplojo01",29,24,29,29,0,0,0,0,0,0,21,0,9,29,0,5,0,"LF"
2020,"LAN","NL","luxga01",19,16,19,18,0,0,0,18,0,0,0,0,0,0,1,0,0,"2B"
2020,"OAK","AL","luzarje01",12,9,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"TEX","AL","lylesjo01",12,9,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"TEX","AL","lynnla01",13,13,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"NYA","AL","lyonsty01",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"SDN","NL","machama01",60,60,60,56,0,0,0,0,56,0,0,0,0,0,4,0,0,"3B"
2020,"OAK","AL","machivi01",24,18,24,19,0,0,2,3,10,6,0,0,0,0,4,1,0,"3B"
2020,"CHA","AL","madrini01",29,29,29,29,0,0,0,29,0,0,0,0,0,0,0,0,0,"2B"
2020,"MIN","AL","maedake01",11,11,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"SEA","AL","magilma01",11,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"CIN","NL","mahlety01",10,9,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"HOU","AL","maldoma01",47,46,47,47,0,47,0,0,0,0,0,0,0,0,0,0,0,"C"
2020,"OAK","AL","manaese01",11,11,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"ARI","NL","mantijo01",4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"CHN","NL","mapledi01",2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"PHI","NL","marchra01",3,3,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,"C"
2020,"SEA","AL","margeni01",10,7,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"TBA","AL","margoma01",47,37,47,46,0,0,0,0,0,0,18,21,15,46,1,2,2,"CF"
2020,"NYN","NL","marisja01",16,8,16,16,0,0,0,0,0,0,0,16,0,16,0,0,1,"CF"
2020,"ATL","NL","markani01",37,33,37,34,0,0,0,0,0,0,7,0,29,34,2,3,0,"RF"
2020,"SEA","AL","marmojo01",35,30,35,24,0,0,5,0,0,0,18,0,2,19,10,3,0,"LF"
2020,"CHN","NL","marqubr01",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"COL","NL","marquge01",13,13,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"CHA","AL","marshev01",23,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"ARI","NL","marteke01",45,45,45,44,0,0,0,41,0,2,0,3,0,3,1,0,0,"2B"
2020,"ARI","NL","martest01",33,33,33,33,0,0,0,0,0,0,1,33,0,33,0,0,0,"CF"
2020,"MIA","NL","martest01",28,27,28,28,0,0,0,0,0,0,0,28,0,28,0,1,0,"CF"
2020,"TEX","AL","martibr01",15,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"SLN","NL","martica04",5,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"ATL","NL","martich02",19,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"PIT","NL","martija03",7,3,7,5,0,0,0,0,0,0,1,4,0,5,0,0,2,"CF"
2020,"BOS","AL","martijd02",54,54,54,6,0,0,0,0,0,0,3,0,4,6,48,0,0,"DH"
2020,"CHN","NL","martijo08",10,4,10,0,0,0,0,0,0,0,0,0,0,0,7,6,0,"DH"
2020,"TBA","AL","martijo08",24,17,24,6,0,0,6,0,0,0,0,0,0,0,13,7,0,"DH"
2020,"SDN","NL","mateojo01",22,6,22,12,0,0,0,5,0,0,3,1,3,7,4,4,7,"2B"
2020,"TEX","AL","mathije01",24,22,24,24,0,24,0,0,0,0,0,0,0,0,0,1,0,"C"
2020,"MIL","NL","mathima01",16,8,16,13,0,0,1,1,0,0,4,1,8,11,2,5,1,"RF"
2020,"ARI","NL","mathiwy01",9,8,9,7,0,0,0,0,7,0,0,0,0,0,2,1,0,"3B"
2020,"CLE","AL","matonph01",23,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"ATL","NL","matzety01",21,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"NYN","NL","matzst01",9,6,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"CHN","NL","maybica01",18,11,18,14,0,0,0,0,0,0,5,4,7,14,2,4,1,"RF"
2020,"DET","AL","maybica01",14,12,14,12,0,0,0,0,0,0,0,0,12,12,1,1,1,"RF"
2020,"LAN","NL","maydu01",12,10,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"LAA","AL","mayermi01",29,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"HOU","AL","mayfija01",21,13,21,20,0,0,0,5,8,8,0,0,0,0,1,2,2,"SS"
2020,"MIN","AL","maytr01",24,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"CHA","AL","mazarno01",42,38,42,42,0,0,0,0,0,0,0,0,42,42,0,4,0,"RF"
2020,"BOS","AL","mazzach01",9,6,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"KCA","AL","mcbrory01",36,19,36,14,0,0,10,0,0,0,3,0,1,4,9,17,0,"1B"
2020,"CHA","AL","mccanja02",31,27,31,30,0,30,0,0,0,0,0,0,0,0,0,1,0,"C"
2020,"SFN","NL","mccarjo04",4,3,4,4,0,0,0,0,0,0,3,0,1,4,0,0,0,"LF"
2020,"KCA","AL","mccarke01",5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"PHI","NL","mcclare01",5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"HOU","AL","mcculla02",11,11,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"PHI","NL","mccutan01",57,52,57,39,0,0,0,0,0,0,39,0,0,39,16,4,0,"LF"
2020,"OAK","AL","mcfartj01",23,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"LAN","NL","mcgeeja01",24,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"WAS","NL","mcgowky01",9,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"TOR","AL","mcguire01",19,12,19,18,0,18,0,0,0,0,0,0,0,0,0,1,0,"C"
2020,"DET","AL","mckayda02",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"CLE","AL","mckentr01",8,6,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"TOR","AL","mckinbi01",2,1,2,1,0,0,0,0,0,0,1,0,1,1,0,0,1,"LF"
2020,"LAN","NL","mckinza01",4,1,4,2,0,0,0,1,0,0,0,0,1,1,2,3,0,"DH"
2020,"COL","NL","mcmahry01",52,48,52,51,0,0,12,33,14,2,0,0,0,0,0,3,0,"2B"
2020,"NYN","NL","mcneije01",52,50,52,48,0,0,0,12,9,0,28,0,4,30,2,2,0,"LF"
2020,"CHA","AL","mcraeal01",2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"TBA","AL","meadoau01",36,33,36,26,0,0,0,0,0,0,23,0,4,26,9,3,0,"LF"
2020,"BAL","AL","meansjo01",10,10,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"PIT","NL","mearsni01",4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"PHI","NL","medinad01",1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"SLN","NL","meisiry01",2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"KCA","AL","mejiaer01",8,3,8,7,0,0,0,1,4,0,2,0,0,2,0,2,1,"3B"
2020,"SDN","NL","mejiafr01",17,12,17,16,0,16,0,0,0,0,0,0,0,0,0,3,0,"C"
2020,"MIA","NL","mejiahu01",3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"ATL","NL","melanma01",23,0,1,23,23,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"ARI","NL","mellake01",11,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"CHA","AL","mendida01",33,29,33,33,0,0,0,28,3,4,0,0,0,0,0,0,0,"2B"
2020,"SFN","NL","menezco01",7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"OAK","AL","mengdda01",4,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"CLE","AL","mercaos01",36,26,36,32,0,0,0,0,0,0,12,21,0,32,2,3,4,"CF"
2020,"DET","AL","mercejo03",3,2,3,3,0,0,2,0,2,0,0,0,0,0,0,1,0,"1B"
2020,"NYA","AL","mercejo03",6,4,6,6,0,0,0,0,0,6,0,0,0,0,0,0,0,"SS"
2020,"CHA","AL","merceye01",1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"DH"
2020,"KCA","AL","merriwh01",60,60,60,60,0,0,1,15,0,0,6,23,34,51,0,0,0,"RF"
2020,"TOR","AL","merryju01",8,3,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"LAA","AL","middlke01",13,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"CIN","NL","mileywa01",6,4,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"SLN","NL","millean01",16,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"SLN","NL","millebr02",48,44,48,18,0,0,0,1,15,2,0,0,0,0,32,3,0,"DH"
2020,"CHN","NL","milleia01",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"P"
2020,"CHN","NL","millety01",2,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"CHN","NL","millsal02",12,11,1,11,11,0,0,0,0,0,0,0,0,0,0,1,0,"P"
2020,"LAA","AL","milneho01",19,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"ATL","NL","milonto01",3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"BAL","AL","milonto01",6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"OAK","AL","minormi01",5,4,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"TEX","AL","minormi01",7,7,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"ATL","NL","minteaj01",22,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"SEA","AL","misiean01",21,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"DET","AL","mizeca01",7,7,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"SLN","NL","molinya01",42,42,42,42,0,42,2,0,0,0,0,0,0,0,0,0,0,"C"
2020,"CHA","AL","moncayo01",52,51,52,52,0,0,0,0,52,0,0,0,0,0,0,1,0,"3B"
2020,"KCA","AL","mondera02",59,59,59,59,0,0,0,0,0,59,0,0,0,0,0,0,0,"SS"
2020,"PHI","NL","moniami01",8,4,8,6,0,0,0,0,0,0,5,0,1,6,1,1,2,"LF"
2020,"OAK","AL","montafr01",11,11,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"TEX","AL","montera01",17,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"NYA","AL","montgjo01",10,10,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"KCA","AL","montgmi01",3,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"SEA","AL","mooredy01",38,36,38,38,0,0,3,10,2,3,13,1,13,24,0,0,1,"LF"
2020,"MIA","NL","moranbr01",5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"TOR","AL","moranbr01",2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"PIT","NL","moranco01",52,50,52,26,0,0,22,0,4,0,0,0,0,0,26,1,0,"DH"
2020,"SDN","NL","morejad01",9,4,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"BOS","AL","morelmi01",22,19,22,22,0,0,22,0,0,0,0,0,0,0,0,3,0,"1B"
2020,"SDN","NL","morelmi01",20,17,20,16,0,0,16,0,0,0,0,0,0,0,3,1,0,"1B"
2020,"PHI","NL","morgaad01",17,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"MIA","NL","morinmi01",3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"MIL","NL","morrilo01",9,6,9,2,0,0,2,0,0,0,0,0,0,0,6,3,0,"DH"
2020,"TBA","AL","mortoch02",9,9,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"BAL","AL","mountry01",35,34,35,33,0,0,10,0,0,0,25,0,0,25,2,1,0,"LF"
2020,"CIN","NL","moustmi01",44,43,44,41,0,0,10,32,2,0,0,0,0,0,3,1,0,"2B"
2020,"COL","NL","mujicjo01",2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"BAL","AL","mullice01",48,38,48,47,0,0,0,0,0,0,4,41,4,47,1,0,3,"CF"
2020,"LAN","NL","muncyma01",58,58,58,56,0,0,35,12,16,0,0,0,0,0,2,0,0,"1B"
2020,"BOS","AL","munozya01",12,12,12,11,0,0,0,0,0,0,7,0,4,11,1,0,0,"LF"
2020,"COL","NL","murphda08",40,31,40,29,0,0,29,0,0,0,0,0,0,0,4,8,0,"1B"
2020,"PIT","NL","murphjr01",25,19,25,24,1,23,0,0,0,0,0,0,0,0,0,1,0,"C"
2020,"TOR","AL","murphpa02",4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"OAK","AL","murphse01",43,39,43,43,0,43,0,0,0,0,0,0,0,0,0,1,0,"C"
2020,"PIT","NL","musgrjo01",8,8,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"SDN","NL","myerswi01",55,55,55,53,0,0,2,0,0,0,0,0,52,52,2,0,0,"RF"
2020,"CLE","AL","naquity01",40,32,40,39,0,0,0,0,0,0,0,0,39,39,0,7,0,"RF"
2020,"MIL","NL","narvaom01",40,32,40,39,0,39,0,0,0,0,0,0,0,0,0,5,1,"C"
2020,"MIA","NL","navarbr01",2,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,"C"
2020,"CLE","AL","naylojo01",22,16,22,20,0,0,2,0,0,0,19,0,0,19,0,5,0,"LF"
2020,"SDN","NL","naylojo01",18,10,18,9,0,0,3,0,0,0,3,0,4,7,8,6,0,"DH"
2020,"MIA","NL","neideni01",4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"CLE","AL","nelsoky01",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"NYA","AL","nelsoni01",11,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"PHI","NL","nerishe01",24,0,1,24,24,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"PIT","NL","neverdo01",17,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"KCA","AL","newbeja01",20,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"ATL","NL","newcose01",4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"PIT","NL","newmake01",44,41,44,41,0,0,0,20,0,23,0,0,0,0,0,3,0,"SS"
2020,"SEA","AL","newsolj01",5,4,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"TEX","AL","nicasju01",2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"NYN","NL","nidoto01",7,7,7,7,0,7,0,0,0,0,0,0,0,0,0,0,0,"C"
2020,"NYN","NL","nimmobr01",55,50,55,55,0,0,0,0,0,0,22,44,10,55,0,1,1,"CF"
2020,"SLN","NL","nogowjo01",1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"1B"
2020,"PHI","NL","nolaaa01",12,11,1,12,12,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"SDN","NL","nolaau01",19,18,19,17,0,17,0,0,0,0,0,0,0,0,3,0,0,"C"
2020,"SEA","AL","nolaau01",29,26,29,29,0,27,2,0,1,0,0,0,0,0,1,3,0,"C"
2020,"WAS","NL","nollja01",7,3,7,5,0,0,4,0,1,0,0,0,0,0,2,3,0,"1B"
2020,"DET","AL","norrida01",14,1,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"CHN","NL","norwoja01",3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"MIL","NL","nottija01",20,16,20,19,0,19,0,0,0,0,0,0,0,0,0,1,1,"C"
2020,"DET","AL","novaiv01",4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"NYN","NL","nunezed02",2,0,2,1,0,0,0,0,0,0,0,0,1,1,1,0,1,"RF"
2020,"BAL","AL","nunezre01",52,51,52,30,0,0,28,0,4,0,0,0,0,0,21,1,0,"1B"
2020,"ATL","NL","odayda01",19,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"SEA","AL","odomjo01",18,15,18,18,0,18,0,0,0,0,0,0,0,0,0,1,0,"C"
2020,"MIN","AL","odorija01",4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"TEX","AL","odorro01",38,38,38,37,0,0,0,37,0,0,0,0,0,0,1,0,0,"2B"
2020,"TBA","AL","ogradbr01",2,1,2,2,0,0,1,0,0,0,1,1,0,1,0,0,0,"1B"
2020,"KCA","AL","ohearry01",42,31,42,27,0,0,27,0,0,0,0,0,0,0,8,11,0,"1B"
2020,"LAA","AL","ohtansh01",46,42,44,2,2,0,0,0,0,0,0,0,0,0,40,3,1,"DH"
2020,"KCA","AL","olivaed02",18,16,18,18,0,0,0,0,0,0,7,10,5,18,0,0,0,"CF"
2020,"SDN","NL","olivaed02",13,8,13,12,0,0,0,0,0,0,7,1,6,12,1,2,0,"LF"
2020,"PIT","NL","olivaja01",6,4,6,5,0,0,0,0,0,0,4,1,0,5,0,1,0,"LF"
2020,"OAK","AL","olsonma02",60,59,60,60,0,0,60,0,0,0,0,0,0,0,0,0,0,"1B"
2020,"SDN","NL","onajo01",5,4,5,1,0,0,0,0,0,0,0,0,1,1,4,0,0,"DH"
2020,"SLN","NL","oneilty01",50,43,50,48,0,0,0,0,0,0,48,0,0,48,2,2,1,"LF"
2020,"OAK","AL","orfna01",6,1,6,5,0,0,0,2,0,3,0,0,0,0,0,2,1,"SS"
2020,"BOS","AL","osichjo01",13,1,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"CHN","NL","osichjo01",4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"PIT","NL","osunajo01",26,22,26,20,0,0,9,0,5,0,4,0,7,11,4,2,0,"1B"
2020,"HOU","AL","osunaro01",4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"NYN","NL","oswalco01",4,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"NYA","AL","ottavad01",24,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"SLN","NL","oviedjo01",5,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"COL","NL","owingch01",17,11,17,15,0,0,0,8,2,1,2,2,2,6,0,3,2,"2B"
2020,"ATL","NL","ozunama01",60,60,60,21,0,0,0,0,0,0,19,0,2,21,39,0,0,"DH"
2020,"ATL","NL","pachecr01",2,1,2,2,0,0,0,0,0,0,2,0,0,2,0,0,0,"LF"
