year.key,league.key,team.key,franchise.key,team.key.bbref,team.key.lahman45,team.key.retro,name
1974,NL,CIN,CIN,CIN,CIN,CIN,Cincinnati Reds
1974,AL,CLE,CLE,CLE,CLE,CLE,Cleveland Indians
1974,AL,DET,DET,DET,DET,DET,Detroit Tigers
1974,NL,HOU,HOU,HOU,HOU,HOU,Houston Astros
1974,AL,KCA,KCR,KCR,KCA,KCA,Kansas City Royals
1974,NL,LAN,LAD,LAD,LAN,LAN,Los Angeles Dodgers
1974,AL,MIN,MIN,MIN,MIN,MIN,Minnesota Twins
1974,AL,ML4,MIL,MIL,MIL,MIL,Milwaukee Brewers
1974,NL,MON,WSN,MON,MON,MON,Montreal Expos
1974,AL,NYA,NYY,NYY,NYA,NYA,New York Yankees
1974,NL,NYN,NYM,NYM,NYN,NYN,New York Mets
1974,AL,OAK,OAK,OAK,OAK,OAK,Oakland Athletics
1974,NL,PHI,PHI,PHI,PHI,PHI,Philadelphia Phillies
1974,NL,PIT,PIT,PIT,PIT,PIT,Pittsburgh Pirates
1974,NL,SDN,SDP,SDP,SDN,SDN,San Diego Padres
1974,NL,SFN,SFG,SFG,SFN,SFN,San Francisco Giants
1974,NL,SLN,STL,STL,SLN,SLN,St. Louis Cardinals
1974,AL,TEX,TEX,TEX,TEX,TEX,Texas Rangers
1975,NL,ATL,ATL,ATL,ATL,ATL,Atlanta Braves
1975,AL,BAL,BAL,BAL,BAL,BAL,Baltimore Orioles
1975,AL,BOS,BOS,BOS,BOS,BOS,Boston Red Sox
1975,AL,CAL,ANA,CAL,CAL,CAL,California Angels
1975,AL,CHA,CHW,CHW,CHA,CHA,Chicago White Sox
1975,NL,CHN,CHC,CHC,CHN,CHN,Chicago Cubs
1975,NL,CIN,CIN,CIN,CIN,CIN,Cincinnati Reds
1975,AL,CLE,CLE,CLE,CLE,CLE,Cleveland Indians
1975,AL,DET,DET,DET,DET,DET,Detroit Tigers
1975,NL,HOU,HOU,HOU,HOU,HOU,Houston Astros
1975,AL,KCA,KCR,KCR,KCA,KCA,Kansas City Royals
1975,NL,LAN,LAD,LAD,LAN,LAN,Los Angeles Dodgers
1975,AL,MIN,MIN,MIN,MIN,MIN,Minnesota Twins
1975,AL,ML4,MIL,MIL,MIL,MIL,Milwaukee Brewers
1975,NL,MON,WSN,MON,MON,MON,Montreal Expos
1975,AL,NYA,NYY,NYY,NYA,NYA,New York Yankees
1975,NL,NYN,NYM,NYM,NYN,NYN,New York Mets
1975,AL,OAK,OAK,OAK,OAK,OAK,Oakland Athletics
1975,NL,PHI,PHI,PHI,PHI,PHI,Philadelphia Phillies
1975,NL,PIT,PIT,PIT,PIT,PIT,Pittsburgh Pirates
1975,NL,SDN,SDP,SDP,SDN,SDN,San Diego Padres
1975,NL,SFN,SFG,SFG,SFN,SFN,San Francisco Giants
1975,NL,SLN,STL,STL,SLN,SLN,St. Louis Cardinals
1975,AL,TEX,TEX,TEX,TEX,TEX,Texas Rangers
1976,NL,ATL,ATL,ATL,ATL,ATL,Atlanta Braves
1976,AL,BAL,BAL,BAL,BAL,BAL,Baltimore Orioles
1976,AL,BOS,BOS,BOS,BOS,BOS,Boston Red Sox
1976,AL,CAL,ANA,CAL,CAL,CAL,California Angels
1976,AL,CHA,CHW,CHW,CHA,CHA,Chicago White Sox
1976,NL,CHN,CHC,CHC,CHN,CHN,Chicago Cubs
1976,NL,CIN,CIN,CIN,CIN,CIN,Cincinnati Reds
1976,AL,CLE,CLE,CLE,CLE,CLE,Cleveland Indians
1976,AL,DET,DET,DET,DET,DET,Detroit Tigers
1976,NL,HOU,HOU,HOU,HOU,HOU,Houston Astros
1976,AL,KCA,KCR,KCR,KCA,KCA,Kansas City Royals
1976,NL,LAN,LAD,LAD,LAN,LAN,Los Angeles Dodgers
1976,AL,MIN,MIN,MIN,MIN,MIN,Minnesota Twins
1976,AL,ML4,MIL,MIL,MIL,MIL,Milwaukee Brewers
1976,NL,MON,WSN,MON,MON,MON,Montreal Expos
1976,AL,NYA,NYY,NYY,NYA,NYA,New York Yankees
1976,NL,NYN,NYM,NYM,NYN,NYN,New York Mets
1976,AL,OAK,OAK,OAK,OAK,OAK,Oakland Athletics
1976,NL,PHI,PHI,PHI,PHI,PHI,Philadelphia Phillies
1976,NL,PIT,PIT,PIT,PIT,PIT,Pittsburgh Pirates
1976,NL,SDN,SDP,SDP,SDN,SDN,San Diego Padres
1976,NL,SFN,SFG,SFG,SFN,SFN,San Francisco Giants
1976,NL,SLN,STL,STL,SLN,SLN,St. Louis Cardinals
1976,AL,TEX,TEX,TEX,TEX,TEX,Texas Rangers
1977,NL,ATL,ATL,ATL,ATL,ATL,Atlanta Braves
1977,AL,BAL,BAL,BAL,BAL,BAL,Baltimore Orioles
1977,AL,BOS,BOS,BOS,BOS,BOS,Boston Red Sox
1977,AL,CAL,ANA,CAL,CAL,CAL,California Angels
1977,AL,CHA,CHW,CHW,CHA,CHA,Chicago White Sox
1977,NL,CHN,CHC,CHC,CHN,CHN,Chicago Cubs
1977,NL,CIN,CIN,CIN,CIN,CIN,Cincinnati Reds
1977,AL,CLE,CLE,CLE,CLE,CLE,Cleveland Indians
1977,AL,DET,DET,DET,DET,DET,Detroit Tigers
1977,NL,HOU,HOU,HOU,HOU,HOU,Houston Astros
1977,AL,KCA,KCR,KCR,KCA,KCA,Kansas City Royals
1977,NL,LAN,LAD,LAD,LAN,LAN,Los Angeles Dodgers
1977,AL,MIN,MIN,MIN,MIN,MIN,Minnesota Twins
1977,AL,ML4,MIL,MIL,MIL,MIL,Milwaukee Brewers
1977,NL,MON,WSN,MON,MON,MON,Montreal Expos
1977,AL,NYA,NYY,NYY,NYA,NYA,New York Yankees
1977,NL,NYN,NYM,NYM,NYN,NYN,New York Mets
1977,AL,OAK,OAK,OAK,OAK,OAK,Oakland Athletics
1977,NL,PHI,PHI,PHI,PHI,PHI,Philadelphia Phillies
1977,NL,PIT,PIT,PIT,PIT,PIT,Pittsburgh Pirates
1977,NL,SDN,SDP,SDP,SDN,SDN,San Diego Padres
1977,AL,SEA,SEA,SEA,SEA,SEA,Seattle Mariners
1977,NL,SFN,SFG,SFG,SFN,SFN,San Francisco Giants
1977,NL,SLN,STL,STL,SLN,SLN,St. Louis Cardinals
1977,AL,TEX,TEX,TEX,TEX,TEX,Texas Rangers
1977,AL,TOR,TOR,TOR,TOR,TOR,Toronto Blue Jays
1978,NL,ATL,ATL,ATL,ATL,ATL,Atlanta Braves
1978,AL,BAL,BAL,BAL,BAL,BAL,Baltimore Orioles
1978,AL,BOS,BOS,BOS,BOS,BOS,Boston Red Sox
1978,AL,CAL,ANA,CAL,CAL,CAL,California Angels
1978,AL,CHA,CHW,CHW,CHA,CHA,Chicago White Sox
1978,NL,CHN,CHC,CHC,CHN,CHN,Chicago Cubs
1978,NL,CIN,CIN,CIN,CIN,CIN,Cincinnati Reds
1978,AL,CLE,CLE,CLE,CLE,CLE,Cleveland Indians
1978,AL,DET,DET,DET,DET,DET,Detroit Tigers
1978,NL,HOU,HOU,HOU,HOU,HOU,Houston Astros
1978,AL,KCA,KCR,KCR,KCA,KCA,Kansas City Royals
1978,NL,LAN,LAD,LAD,LAN,LAN,Los Angeles Dodgers
1978,AL,MIN,MIN,MIN,MIN,MIN,Minnesota Twins
1978,AL,ML4,MIL,MIL,MIL,MIL,Milwaukee Brewers
1978,NL,MON,WSN,MON,MON,MON,Montreal Expos
1978,AL,NYA,NYY,NYY,NYA,NYA,New York Yankees
1978,NL,NYN,NYM,NYM,NYN,NYN,New York Mets
1978,AL,OAK,OAK,OAK,OAK,OAK,Oakland Athletics
1978,NL,PHI,PHI,PHI,PHI,PHI,Philadelphia Phillies
1978,NL,PIT,PIT,PIT,PIT,PIT,Pittsburgh Pirates
1978,NL,SDN,SDP,SDP,SDN,SDN,San Diego Padres
1978,AL,SEA,SEA,SEA,SEA,SEA,Seattle Mariners
1978,NL,SFN,SFG,SFG,SFN,SFN,San Francisco Giants
1978,NL,SLN,STL,STL,SLN,SLN,St. Louis Cardinals
1978,AL,TEX,TEX,TEX,TEX,TEX,Texas Rangers
1978,AL,TOR,TOR,TOR,TOR,TOR,Toronto Blue Jays
1979,NL,ATL,ATL,ATL,ATL,ATL,Atlanta Braves
1979,AL,BAL,BAL,BAL,BAL,BAL,Baltimore Orioles
1979,AL,BOS,BOS,BOS,BOS,BOS,Boston Red Sox
1979,AL,CAL,ANA,CAL,CAL,CAL,California Angels
1979,AL,CHA,CHW,CHW,CHA,CHA,Chicago White Sox
1979,NL,CHN,CHC,CHC,CHN,CHN,Chicago Cubs
1979,NL,CIN,CIN,CIN,CIN,CIN,Cincinnati Reds
1979,AL,CLE,CLE,CLE,CLE,CLE,Cleveland Indians
1979,AL,DET,DET,DET,DET,DET,Detroit Tigers
1979,NL,HOU,HOU,HOU,HOU,HOU,Houston Astros
1979,AL,KCA,KCR,KCR,KCA,KCA,Kansas City Royals
1979,NL,LAN,LAD,LAD,LAN,LAN,Los Angeles Dodgers
1979,AL,MIN,MIN,MIN,MIN,MIN,Minnesota Twins
1979,AL,ML4,MIL,MIL,MIL,MIL,Milwaukee Brewers
1979,NL,MON,WSN,MON,MON,MON,Montreal Expos
1979,AL,NYA,NYY,NYY,NYA,NYA,New York Yankees
1979,NL,NYN,NYM,NYM,NYN,NYN,New York Mets
1979,AL,OAK,OAK,OAK,OAK,OAK,Oakland Athletics
1979,NL,PHI,PHI,PHI,PHI,PHI,Philadelphia Phillies
1979,NL,PIT,PIT,PIT,PIT,PIT,Pittsburgh Pirates
1979,NL,SDN,SDP,SDP,SDN,SDN,San Diego Padres
1979,AL,SEA,SEA,SEA,SEA,SEA,Seattle Mariners
1979,NL,SFN,SFG,SFG,SFN,SFN,San Francisco Giants
1979,NL,SLN,STL,STL,SLN,SLN,St. Louis Cardinals
1979,AL,TEX,TEX,TEX,TEX,TEX,Texas Rangers
1979,AL,TOR,TOR,TOR,TOR,TOR,Toronto Blue Jays
1980,NL,ATL,ATL,ATL,ATL,ATL,Atlanta Braves
1980,AL,BAL,BAL,BAL,BAL,BAL,Baltimore Orioles
1980,AL,BOS,BOS,BOS,BOS,BOS,Boston Red Sox
1980,AL,CAL,ANA,CAL,CAL,CAL,California Angels
1980,AL,CHA,CHW,CHW,CHA,CHA,Chicago White Sox
1980,NL,CHN,CHC,CHC,CHN,CHN,Chicago Cubs
1980,NL,CIN,CIN,CIN,CIN,CIN,Cincinnati Reds
1980,AL,CLE,CLE,CLE,CLE,CLE,Cleveland Indians
1980,AL,DET,DET,DET,DET,DET,Detroit Tigers
1980,NL,HOU,HOU,HOU,HOU,HOU,Houston Astros
1980,AL,KCA,KCR,KCR,KCA,KCA,Kansas City Royals
1980,NL,LAN,LAD,LAD,LAN,LAN,Los Angeles Dodgers
1980,AL,MIN,MIN,MIN,MIN,MIN,Minnesota Twins
1980,AL,ML4,MIL,MIL,MIL,MIL,Milwaukee Brewers
1980,NL,MON,WSN,MON,MON,MON,Montreal Expos
1980,AL,NYA,NYY,NYY,NYA,NYA,New York Yankees
1980,NL,NYN,NYM,NYM,NYN,NYN,New York Mets
1980,AL,OAK,OAK,OAK,OAK,OAK,Oakland Athletics
1980,NL,PHI,PHI,PHI,PHI,PHI,Philadelphia Phillies
1980,NL,PIT,PIT,PIT,PIT,PIT,Pittsburgh Pirates
1980,NL,SDN,SDP,SDP,SDN,SDN,San Diego Padres
1980,AL,SEA,SEA,SEA,SEA,SEA,Seattle Mariners
1980,NL,SFN,SFG,SFG,SFN,SFN,San Francisco Giants
1980,NL,SLN,STL,STL,SLN,SLN,St. Louis Cardinals
1980,AL,TEX,TEX,TEX,TEX,TEX,Texas Rangers
1980,AL,TOR,TOR,TOR,TOR,TOR,Toronto Blue Jays
1981,NL,ATL,ATL,ATL,ATL,ATL,Atlanta Braves
1981,AL,BAL,BAL,BAL,BAL,BAL,Baltimore Orioles
1981,AL,BOS,BOS,BOS,BOS,BOS,Boston Red Sox
1981,AL,CAL,ANA,CAL,CAL,CAL,California Angels
1981,AL,CHA,CHW,CHW,CHA,CHA,Chicago White Sox
1981,NL,CHN,CHC,CHC,CHN,CHN,Chicago Cubs
1981,NL,CIN,CIN,CIN,CIN,CIN,Cincinnati Reds
1981,AL,CLE,CLE,CLE,CLE,CLE,Cleveland Indians
1981,AL,DET,DET,DET,DET,DET,Detroit Tigers
1981,NL,HOU,HOU,HOU,HOU,HOU,Houston Astros
1981,AL,KCA,KCR,KCR,KCA,KCA,Kansas City Royals
1981,NL,LAN,LAD,LAD,LAN,LAN,Los Angeles Dodgers
1981,AL,MIN,MIN,MIN,MIN,MIN,Minnesota Twins
1981,AL,ML4,MIL,MIL,MIL,MIL,Milwaukee Brewers
1981,NL,MON,WSN,MON,MON,MON,Montreal Expos
1981,AL,NYA,NYY,NYY,NYA,NYA,New York Yankees
1981,NL,NYN,NYM,NYM,NYN,NYN,New York Mets
1981,AL,OAK,OAK,OAK,OAK,OAK,Oakland Athletics
1981,NL,PHI,PHI,PHI,PHI,PHI,Philadelphia Phillies
1981,NL,PIT,PIT,PIT,PIT,PIT,Pittsburgh Pirates
1981,NL,SDN,SDP,SDP,SDN,SDN,San Diego Padres
1981,AL,SEA,SEA,SEA,SEA,SEA,Seattle Mariners
1981,NL,SFN,SFG,SFG,SFN,SFN,San Francisco Giants
1981,NL,SLN,STL,STL,SLN,SLN,St. Louis Cardinals
1981,AL,TEX,TEX,TEX,TEX,TEX,Texas Rangers
1981,AL,TOR,TOR,TOR,TOR,TOR,Toronto Blue Jays
1982,NL,ATL,ATL,ATL,ATL,ATL,Atlanta Braves
1982,AL,BAL,BAL,BAL,BAL,BAL,Baltimore Orioles
1982,AL,BOS,BOS,BOS,BOS,BOS,Boston Red Sox
1982,AL,CAL,ANA,CAL,CAL,CAL,California Angels
1982,AL,CHA,CHW,CHW,CHA,CHA,Chicago White Sox
1982,NL,CHN,CHC,CHC,CHN,CHN,Chicago Cubs
1982,NL,CIN,CIN,CIN,CIN,CIN,Cincinnati Reds
1982,AL,CLE,CLE,CLE,CLE,CLE,Cleveland Indians
1982,AL,DET,DET,DET,DET,DET,Detroit Tigers
1982,NL,HOU,HOU,HOU,HOU,HOU,Houston Astros
1982,AL,KCA,KCR,KCR,KCA,KCA,Kansas City Royals
1982,NL,LAN,LAD,LAD,LAN,LAN,Los Angeles Dodgers
1982,AL,MIN,MIN,MIN,MIN,MIN,Minnesota Twins
1982,AL,ML4,MIL,MIL,MIL,MIL,Milwaukee Brewers
1982,NL,MON,WSN,MON,MON,MON,Montreal Expos
1982,AL,NYA,NYY,NYY,NYA,NYA,New York Yankees
1982,NL,NYN,NYM,NYM,NYN,NYN,New York Mets
1982,AL,OAK,OAK,OAK,OAK,OAK,Oakland Athletics
1982,NL,PHI,PHI,PHI,PHI,PHI,Philadelphia Phillies
1982,NL,PIT,PIT,PIT,PIT,PIT,Pittsburgh Pirates
1982,NL,SDN,SDP,SDP,SDN,SDN,San Diego Padres
1982,AL,SEA,SEA,SEA,SEA,SEA,Seattle Mariners
1982,NL,SFN,SFG,SFG,SFN,SFN,San Francisco Giants
1982,NL,SLN,STL,STL,SLN,SLN,St. Louis Cardinals
1982,AL,TEX,TEX,TEX,TEX,TEX,Texas Rangers
1982,AL,TOR,TOR,TOR,TOR,TOR,Toronto Blue Jays
1983,NL,ATL,ATL,ATL,ATL,ATL,Atlanta Braves
1983,AL,BAL,BAL,BAL,BAL,BAL,Baltimore Orioles
1983,AL,BOS,BOS,BOS,BOS,BOS,Boston Red Sox
1983,AL,CAL,ANA,CAL,CAL,CAL,California Angels
1983,AL,CHA,CHW,CHW,CHA,CHA,Chicago White Sox
1983,NL,CHN,CHC,CHC,CHN,CHN,Chicago Cubs
1983,NL,CIN,CIN,CIN,CIN,CIN,Cincinnati Reds
1983,AL,CLE,CLE,CLE,CLE,CLE,Cleveland Indians
1983,AL,DET,DET,DET,DET,DET,Detroit Tigers
1983,NL,HOU,HOU,HOU,HOU,HOU,Houston Astros
1983,AL,KCA,KCR,KCR,KCA,KCA,Kansas City Royals
1983,NL,LAN,LAD,LAD,LAN,LAN,Los Angeles Dodgers
1983,AL,MIN,MIN,MIN,MIN,MIN,Minnesota Twins
1983,AL,ML4,MIL,MIL,MIL,MIL,Milwaukee Brewers
1983,NL,MON,WSN,MON,MON,MON,Montreal Expos
1983,AL,NYA,NYY,NYY,NYA,NYA,New York Yankees
1983,NL,NYN,NYM,NYM,NYN,NYN,New York Mets
1983,AL,OAK,OAK,OAK,OAK,OAK,Oakland Athletics
1983,NL,PHI,PHI,PHI,PHI,PHI,Philadelphia Phillies
1983,NL,PIT,PIT,PIT,PIT,PIT,Pittsburgh Pirates
1983,NL,SDN,SDP,SDP,SDN,SDN,San Diego Padres
1983,AL,SEA,SEA,SEA,SEA,SEA,Seattle Mariners
1983,NL,SFN,SFG,SFG,SFN,SFN,San Francisco Giants
1983,NL,SLN,STL,STL,SLN,SLN,St. Louis Cardinals
1983,AL,TEX,TEX,TEX,TEX,TEX,Texas Rangers
1983,AL,TOR,TOR,TOR,TOR,TOR,Toronto Blue Jays
1984,NL,ATL,ATL,ATL,ATL,ATL,Atlanta Braves
1984,AL,BAL,BAL,BAL,BAL,BAL,Baltimore Orioles
1984,AL,BOS,BOS,BOS,BOS,BOS,Boston Red Sox
1984,AL,CAL,ANA,CAL,CAL,CAL,California Angels
1984,AL,CHA,CHW,CHW,CHA,CHA,Chicago White Sox
1984,NL,CHN,CHC,CHC,CHN,CHN,Chicago Cubs
1984,NL,CIN,CIN,CIN,CIN,CIN,Cincinnati Reds
1984,AL,CLE,CLE,CLE,CLE,CLE,Cleveland Indians
1984,AL,DET,DET,DET,DET,DET,Detroit Tigers
1984,NL,HOU,HOU,HOU,HOU,HOU,Houston Astros
1984,AL,KCA,KCR,KCR,KCA,KCA,Kansas City Royals
1984,NL,LAN,LAD,LAD,LAN,LAN,Los Angeles Dodgers
1984,AL,MIN,MIN,MIN,MIN,MIN,Minnesota Twins
1984,AL,ML4,MIL,MIL,MIL,MIL,Milwaukee Brewers
1984,NL,MON,WSN,MON,MON,MON,Montreal Expos
1984,AL,NYA,NYY,NYY,NYA,NYA,New York Yankees
1984,NL,NYN,NYM,NYM,NYN,NYN,New York Mets
1984,AL,OAK,OAK,OAK,OAK,OAK,Oakland Athletics
1984,NL,PHI,PHI,PHI,PHI,PHI,Philadelphia Phillies
1984,NL,PIT,PIT,PIT,PIT,PIT,Pittsburgh Pirates
1984,NL,SDN,SDP,SDP,SDN,SDN,San Diego Padres
1984,AL,SEA,SEA,SEA,SEA,SEA,Seattle Mariners
1984,NL,SFN,SFG,SFG,SFN,SFN,San Francisco Giants
1984,NL,SLN,STL,STL,SLN,SLN,St. Louis Cardinals
1984,AL,TEX,TEX,TEX,TEX,TEX,Texas Rangers
1984,AL,TOR,TOR,TOR,TOR,TOR,Toronto Blue Jays
1985,NL,ATL,ATL,ATL,ATL,ATL,Atlanta Braves
1985,AL,BAL,BAL,BAL,BAL,BAL,Baltimore Orioles
1985,AL,BOS,BOS,BOS,BOS,BOS,Boston Red Sox
1985,AL,CAL,ANA,CAL,CAL,CAL,California Angels
1985,AL,CHA,CHW,CHW,CHA,CHA,Chicago White Sox
1985,NL,CHN,CHC,CHC,CHN,CHN,Chicago Cubs
1985,NL,CIN,CIN,CIN,CIN,CIN,Cincinnati Reds
1985,AL,CLE,CLE,CLE,CLE,CLE,Cleveland Indians
1985,AL,DET,DET,DET,DET,DET,Detroit Tigers
1985,NL,HOU,HOU,HOU,HOU,HOU,Houston Astros
1985,AL,KCA,KCR,KCR,KCA,KCA,Kansas City Royals
1985,NL,LAN,LAD,LAD,LAN,LAN,Los Angeles Dodgers
1985,AL,MIN,MIN,MIN,MIN,MIN,Minnesota Twins
1985,AL,ML4,MIL,MIL,MIL,MIL,Milwaukee Brewers
1985,NL,MON,WSN,MON,MON,MON,Montreal Expos
1985,AL,NYA,NYY,NYY,NYA,NYA,New York Yankees
1985,NL,NYN,NYM,NYM,NYN,NYN,New York Mets
1985,AL,OAK,OAK,OAK,OAK,OAK,Oakland Athletics
1985,NL,PHI,PHI,PHI,PHI,PHI,Philadelphia Phillies
1985,NL,PIT,PIT,PIT,PIT,PIT,Pittsburgh Pirates
1985,NL,SDN,SDP,SDP,SDN,SDN,San Diego Padres
1985,AL,SEA,SEA,SEA,SEA,SEA,Seattle Mariners
1985,NL,SFN,SFG,SFG,SFN,SFN,San Francisco Giants
1985,NL,SLN,STL,STL,SLN,SLN,St. Louis Cardinals
1985,AL,TEX,TEX,TEX,TEX,TEX,Texas Rangers
1985,AL,TOR,TOR,TOR,TOR,TOR,Toronto Blue Jays
1986,NL,ATL,ATL,ATL,ATL,ATL,Atlanta Braves
1986,AL,BAL,BAL,BAL,BAL,BAL,Baltimore Orioles
1986,AL,BOS,BOS,BOS,BOS,BOS,Boston Red Sox
1986,AL,CAL,ANA,CAL,CAL,CAL,California Angels
1986,AL,CHA,CHW,CHW,CHA,CHA,Chicago White Sox
1986,NL,CHN,CHC,CHC,CHN,CHN,Chicago Cubs
1986,NL,CIN,CIN,CIN,CIN,CIN,Cincinnati Reds
1986,AL,CLE,CLE,CLE,CLE,CLE,Cleveland Indians
1986,AL,DET,DET,DET,DET,DET,Detroit Tigers
1986,NL,HOU,HOU,HOU,HOU,HOU,Houston Astros
1986,AL,KCA,KCR,KCR,KCA,KCA,Kansas City Royals
1986,NL,LAN,LAD,LAD,LAN,LAN,Los Angeles Dodgers
1986,AL,MIN,MIN,MIN,MIN,MIN,Minnesota Twins
1986,AL,ML4,MIL,MIL,MIL,MIL,Milwaukee Brewers
1986,NL,MON,WSN,MON,MON,MON,Montreal Expos
1986,AL,NYA,NYY,NYY,NYA,NYA,New York Yankees
1986,NL,NYN,NYM,NYM,NYN,NYN,New York Mets
1986,AL,OAK,OAK,OAK,OAK,OAK,Oakland Athletics
1986,NL,PHI,PHI,PHI,PHI,PHI,Philadelphia Phillies
1986,NL,PIT,PIT,PIT,PIT,PIT,Pittsburgh Pirates
1986,NL,SDN,SDP,SDP,SDN,SDN,San Diego Padres
1986,AL,SEA,SEA,SEA,SEA,SEA,Seattle Mariners
1986,NL,SFN,SFG,SFG,SFN,SFN,San Francisco Giants
1986,NL,SLN,STL,STL,SLN,SLN,St. Louis Cardinals
1986,AL,TEX,TEX,TEX,TEX,TEX,Texas Rangers
1986,AL,TOR,TOR,TOR,TOR,TOR,Toronto Blue Jays
1987,NL,ATL,ATL,ATL,ATL,ATL,Atlanta Braves
1987,AL,BAL,BAL,BAL,BAL,BAL,Baltimore Orioles
1987,AL,BOS,BOS,BOS,BOS,BOS,Boston Red Sox
1987,AL,CAL,ANA,CAL,CAL,CAL,California Angels
1987,AL,CHA,CHW,CHW,CHA,CHA,Chicago White Sox
1987,NL,CHN,CHC,CHC,CHN,CHN,Chicago Cubs
1987,NL,CIN,CIN,CIN,CIN,CIN,Cincinnati Reds
1987,AL,CLE,CLE,CLE,CLE,CLE,Cleveland Indians
1987,AL,DET,DET,DET,DET,DET,Detroit Tigers
1987,NL,HOU,HOU,HOU,HOU,HOU,Houston Astros
1987,AL,KCA,KCR,KCR,KCA,KCA,Kansas City Royals
1987,NL,LAN,LAD,LAD,LAN,LAN,Los Angeles Dodgers
1987,AL,MIN,MIN,MIN,MIN,MIN,Minnesota Twins
1987,AL,ML4,MIL,MIL,MIL,MIL,Milwaukee Brewers
1987,NL,MON,WSN,MON,MON,MON,Montreal Expos
1987,AL,NYA,NYY,NYY,NYA,NYA,New York Yankees
1987,NL,NYN,NYM,NYM,NYN,NYN,New York Mets
1987,AL,OAK,OAK,OAK,OAK,OAK,Oakland Athletics
1987,NL,PHI,PHI,PHI,PHI,PHI,Philadelphia Phillies
1987,NL,PIT,PIT,PIT,PIT,PIT,Pittsburgh Pirates
1987,NL,SDN,SDP,SDP,SDN,SDN,San Diego Padres
1987,AL,SEA,SEA,SEA,SEA,SEA,Seattle Mariners
1987,NL,SFN,SFG,SFG,SFN,SFN,San Francisco Giants
1987,NL,SLN,STL,STL,SLN,SLN,St. Louis Cardinals
1987,AL,TEX,TEX,TEX,TEX,TEX,Texas Rangers
1987,AL,TOR,TOR,TOR,TOR,TOR,Toronto Blue Jays
1988,NL,ATL,ATL,ATL,ATL,ATL,Atlanta Braves
1988,AL,BAL,BAL,BAL,BAL,BAL,Baltimore Orioles
1988,AL,BOS,BOS,BOS,BOS,BOS,Boston Red Sox
1988,AL,CAL,ANA,CAL,CAL,CAL,California Angels
1988,AL,CHA,CHW,CHW,CHA,CHA,Chicago White Sox
1988,NL,CHN,CHC,CHC,CHN,CHN,Chicago Cubs
1988,NL,CIN,CIN,CIN,CIN,CIN,Cincinnati Reds
1988,AL,CLE,CLE,CLE,CLE,CLE,Cleveland Indians
1988,AL,DET,DET,DET,DET,DET,Detroit Tigers
1988,NL,HOU,HOU,HOU,HOU,HOU,Houston Astros
1988,AL,KCA,KCR,KCR,KCA,KCA,Kansas City Royals
1988,NL,LAN,LAD,LAD,LAN,LAN,Los Angeles Dodgers
1988,AL,MIN,MIN,MIN,MIN,MIN,Minnesota Twins
1988,AL,ML4,MIL,MIL,MIL,MIL,Milwaukee Brewers
1988,NL,MON,WSN,MON,MON,MON,Montreal Expos
1988,AL,NYA,NYY,NYY,NYA,NYA,New York Yankees
1988,NL,NYN,NYM,NYM,NYN,NYN,New York Mets
1988,AL,OAK,OAK,OAK,OAK,OAK,Oakland Athletics
1988,NL,PHI,PHI,PHI,PHI,PHI,Philadelphia Phillies
1988,NL,PIT,PIT,PIT,PIT,PIT,Pittsburgh Pirates
1988,NL,SDN,SDP,SDP,SDN,SDN,San Diego Padres
1988,AL,SEA,SEA,SEA,SEA,SEA,Seattle Mariners
1988,NL,SFN,SFG,SFG,SFN,SFN,San Francisco Giants
1988,NL,SLN,STL,STL,SLN,SLN,St. Louis Cardinals
1988,AL,TEX,TEX,TEX,TEX,TEX,Texas Rangers
1988,AL,TOR,TOR,TOR,TOR,TOR,Toronto Blue Jays
1989,NL,ATL,ATL,ATL,ATL,ATL,Atlanta Braves
1989,AL,BAL,BAL,BAL,BAL,BAL,Baltimore Orioles
1989,AL,BOS,BOS,BOS,BOS,BOS,Boston Red Sox
1989,AL,CAL,ANA,CAL,CAL,CAL,California Angels
1989,AL,CHA,CHW,CHW,CHA,CHA,Chicago White Sox
1989,NL,CHN,CHC,CHC,CHN,CHN,Chicago Cubs
1989,NL,CIN,CIN,CIN,CIN,CIN,Cincinnati Reds
1989,AL,CLE,CLE,CLE,CLE,CLE,Cleveland Indians
1989,AL,DET,DET,DET,DET,DET,Detroit Tigers
1989,NL,HOU,HOU,HOU,HOU,HOU,Houston Astros
1989,AL,KCA,KCR,KCR,KCA,KCA,Kansas City Royals
1989,NL,LAN,LAD,LAD,LAN,LAN,Los Angeles Dodgers
1989,AL,MIN,MIN,MIN,MIN,MIN,Minnesota Twins
1989,AL,ML4,MIL,MIL,MIL,MIL,Milwaukee Brewers
1989,NL,MON,WSN,MON,MON,MON,Montreal Expos
1989,AL,NYA,NYY,NYY,NYA,NYA,New York Yankees
1989,NL,NYN,NYM,NYM,NYN,NYN,New York Mets
1989,AL,OAK,OAK,OAK,OAK,OAK,Oakland Athletics
1989,NL,PHI,PHI,PHI,PHI,PHI,Philadelphia Phillies
1989,NL,PIT,PIT,PIT,PIT,PIT,Pittsburgh Pirates
1989,NL,SDN,SDP,SDP,SDN,SDN,San Diego Padres
1989,AL,SEA,SEA,SEA,SEA,SEA,Seattle Mariners
1989,NL,SFN,SFG,SFG,SFN,SFN,San Francisco Giants
1989,NL,SLN,STL,STL,SLN,SLN,St. Louis Cardinals
1989,AL,TEX,TEX,TEX,TEX,TEX,Texas Rangers
